file	fac1	fac2	fac3	fac4	fac5	fac6	fac7
t017309	0	0	0	2	0	0	0
t017310	1	0	0	1	0	0	1
t017311	0	0	0	0	1	0	0
t017312	0	0	1	0	0	2	0
t017313	0	0	-1	0	0	1	1
t017314	0	0	0	1	0	0	2
t017315	0	0	0	1	0	0	0
t017316	0	0	0	2	1	0	0
t017317	0	1	0	6	0	0	0
t017318	0	-2	0	0	0	1	0
t017319	0	-1	0	0	0	1	0
t017320	0	0	1	6	1	0	0
t017321	0	1	0	9	1	0	0
t017322	0	0	2	0	0	0	1
t017323	0	0	2	0	0	0	1
t017324	0	1	0	6	0	0	0
t017325	0	-1	0	1	1	0	0
t017326	0	-1	0	1	1	0	0
t017327	0	0	0	1	-1	0	1
t017328	0	0	0	2	0	0	0
t017329	1	0	0	3	1	0	0
t017330	0	0	0	2	1	0	0
t017331	0	0	0	5	0	0	0
t017332	-1	0	0	3	0	0	0
t017333	0	0	0	2	1	0	0
t017334	0	0	0	1	1	0	0
t017335	0	-1	0	0	0	0	0
t017336	0	-1	0	0	0	0	0
t017337	0	0	0	0	0	0	0
t017338	0	0	0	1	0	0	0
t017339	0	0	-1	1	0	0	0
t017340	0	0	0	1	0	0	0
t017341	0	0	0	0	0	0	1
t017342	1	0	0	2	0	-1	0
t017343	0	0	0	1	0	0	0
t017344	0	0	0	1	0	0	0
t017345	0	0	0	5	0	0	0
t017346	0	0	0	5	0	0	0
t017347	0	0	0	3	0	1	0
t017348	0	0	-1	1	3	2	0
t017349	0	0	0	1	-1	0	1
t017350	1	0	2	0	1	0	0
t017351	1	0	-1	2	0	0	0
t017352	0	0	0	2	0	0	0
t017353	0	0	0	2	0	0	0
t017354	0	0	1	0	0	0	0
t017355	0	0	-1	2	1	0	1
t017356	2	0	1	0	1	1	0
t017357	0	0	0	1	1	0	0
t017358	0	0	0	1	0	0	0
t017359	0	0	0	4	0	0	0
t017360	0	0	0	4	0	0	0
t017361	0	0	-2	0	0	1	0
t017362	0	0	-2	0	0	1	0
t017363	1	0	0	0	0	0	1
t017364	0	0	0	2	0	0	0
t017365	0	0	0	2	0	0	0
t017366	1	0	-1	1	0	0	0
t017367	0	0	0	1	1	0	0
t017368	0	1	0	6	0	0	2
t017369	0	0	0	0	0	0	1
t017370	0	0	0	0	1	0	2
t017371	0	0	0	1	0	0	0
t017372	1	0	0	1	0	0	0
t017373	1	0	0	1	0	0	0
t017374	-1	0	0	5	0	0	0
t017375	-1	0	0	5	0	0	0
t017376	0	0	1	-1	2	1	0
t017377	0	0	0	5	0	0	0
t017378	0	0	0	3	1	0	0
t017379	0	0	0	5	1	0	0
t017380	0	0	0	1	0	0	0
t017381	1	-1	0	4	0	0	0
t017382	0	-1	0	1	1	0	0
t017383	0	0	0	2	0	0	0
t017384	0	0	0	2	0	0	0
t017385	1	0	0	1	1	0	0
t017386	2	0	3	0	1	0	1
t017387	0	0	0	1	1	0	0
t017388	1	0	0	5	1	0	0
t017389	0	0	0	2	0	0	1
t017390	0	0	0	0	1	1	0
t017391	-1	0	1	0	1	0	0
t017392	0	0	0	1	0	0	0
t017393	0	0	0	3	0	0	0
t017394	0	0	0	1	0	0	0
t017395	0	0	1	0	0	0	0
t017397	1	0	0	0	1	1	1
t017398	2	0	0	1	0	0	0
t017399	0	0	0	1	0	0	0
t017400	0	0	2	0	1	2	0
t017401	0	0	0	5	0	0	0
t017402	0	0	0	5	1	0	-1
t017403	0	0	3	1	0	0	0
t017404	0	0	0	0	1	0	0
t017405	0	0	0	4	1	0	0
t017406	0	0	0	4	2	0	0
t017407	1	0	0	0	0	0	0
t017408	1	0	0	0	0	0	0
t017409	0	0	0	0	0	0	1
t017410	0	1	1	0	0	0	0
t017411	0	1	1	0	0	0	0
t017412	0	0	0	1	1	-1	0
t017413	0	1	0	1	2	0	0
t017414	0	0	0	1	1	0	0
t017415	0	0	0	1	1	0	0
t017416	0	0	2	5	1	0	0
t017417	0	0	2	0	1	0	1
t017418	0	0	0	3	0	0	2
t017419	0	0	0	0	0	2	0
t017420	0	0	0	0	0	1	0
t017421	0	0	0	2	0	0	0
t017422	0	0	0	2	0	0	0
t017423	0	0	0	2	0	0	0
t017424	0	0	0	6	0	0	0
t017425	1	0	0	1	0	0	0
t017426	0	0	0	6	0	0	0
t017427	0	0	0	6	0	0	0
t017428	0	0	0	0	0	0	0
t017429	3	0	0	0	0	0	0
t017430	3	0	0	0	0	0	0
t017431	0	0	0	0	0	0	0
t017432	1	0	0	0	1	2	1
t017433	0	0	0	1	0	0	0
t017434	0	0	0	1	0	0	0
t017435	0	0	0	5	1	0	0
t017436	0	0	0	5	0	0	0
t017437	0	0	0	0	0	0	0
t017438	0	0	0	0	0	0	1
t017439	0	0	0	5	1	0	0
t017440	0	0	0	1	0	0	0
t017441	0	0	0	2	0	0	0
t017442	0	0	0	4	0	0	0
t017443	0	0	1	0	1	0	0
t017444	0	0	0	0	0	3	2
t017445	0	-1	0	6	1	0	0
t017446	3	-1	0	0	1	0	0
t017447	4	0	0	0	0	0	0
t017448	2	0	0	1	0	1	0
t017449	4	0	1	0	-1	0	1
t017450	0	1	0	3	0	0	0
t017451	4	0	0	1	0	0	0
t017452	0	0	0	2	1	0	0
t017453	0	0	0	0	0	0	1
t017454	0	0	0	0	1	0	1
t017455	0	0	-1	1	0	0	0
t017456	0	0	0	5	0	0	0
t017457	0	0	0	1	0	0	0
t017458	0	0	0	5	0	0	0
t017459	1	0	0	1	0	0	0
t017460	0	0	0	1	1	0	0
t017462	0	0	0	4	0	0	0
t017463	0	0	0	4	0	0	0
t017464	0	0	0	5	0	0	0
t017465	0	0	0	4	0	0	0
t017466	-1	1	0	3	0	0	0
t017467	-1	0	1	1	2	0	0
t017468	0	0	0	1	0	0	0
t017469	0	0	0	1	0	0	0
t017470	0	0	0	1	1	0	0
t017471	1	0	0	0	0	0	2
t017472	0	0	0	0	0	0	1
t017473	0	0	0	0	0	0	1
t017474	0	0	0	3	0	0	0
t017475	0	0	-1	5	1	0	0
t017476	-1	0	0	-1	0	0	0
t017477	0	0	0	1	1	0	1
t017478	0	0	0	2	0	0	0
t017479	0	-1	1	-1	0	0	0
t017480	0	-1	1	0	0	0	0
t017481	0	0	0	0	0	0	0
t017482	0	0	0	1	1	0	0
t017483	0	0	0	2	0	0	0
t017484	0	0	0	0	0	0	0
t017485	0	0	0	0	0	0	1
t017486	0	0	0	0	0	0	1
t017487	0	-1	0	0	1	0	1
t017488	0	0	1	1	0	0	0
t017489	0	0	0	1	0	0	1
t017490	-1	0	0	2	0	0	1
t017491	0	0	0	4	0	0	0
t017492	0	0	0	4	0	0	0
t017493	0	0	0	0	2	0	0
t017494	0	0	0	0	2	0	0
t017495	2	0	0	0	0	0	0
t017496	1	0	0	0	0	0	0
t017497	3	0	0	0	0	0	1
t017498	0	0	1	0	1	0	0
t017499	0	0	1	0	2	0	0
t017500	1	0	1	0	0	0	0
t017501	0	0	1	1	0	0	1
t017502	2	0	0	0	0	0	1
t017503	0	0	0	3	0	0	0
t017504	0	0	0	3	0	0	0
t017505	0	2	1	0	1	0	0
t017506	1	0	0	5	0	0	0
t017507	0	0	1	5	0	0	0
t017508	0	1	1	6	0	0	0
t017509	0	1	0	3	0	0	0
t017510	1	0	0	1	1	-1	0
t017511	0	0	0	1	0	0	0
t017512	0	0	0	1	0	0	0
t017513	0	0	0	1	-1	0	1
t017514	0	0	0	0	1	0	1
t017515	0	0	0	2	0	0	0
t017516	0	1	0	1	0	0	1
t017517	0	0	0	1	0	0	0
t017518	0	0	1	1	1	0	0
t017519	0	0	1	1	1	0	0
t017520	0	0	0	-2	1	1	0
t017521	0	0	0	1	0	0	0
t017522	0	1	0	1	2	0	0
t017523	0	1	0	1	2	0	0
t017524	0	0	0	0	0	0	2
t017525	0	1	0	4	0	0	0
t017526	0	0	0	1	0	0	0
t017527	0	0	0	6	0	0	0
t017528	0	0	0	2	0	0	0
t017529	0	0	0	0	-1	0	0
t017530	0	0	0	5	0	0	0
t017531	0	0	0	2	0	0	0
t017532	0	0	0	6	0	1	0
t017533	0	0	0	0	0	0	1
t017534	0	0	0	6	0	0	0
t017535	0	0	0	-1	0	1	1
t017536	0	0	1	3	1	0	0
t017537	0	0	1	6	1	0	0
t017538	0	0	1	0	1	0	1
t017539	0	0	0	2	0	0	0
t017540	0	0	-1	0	1	0	1
t017541	1	0	0	1	0	-1	1
t017542	0	0	0	2	0	0	0
t017543	0	0	0	3	0	0	0
t017544	0	0	0	3	0	0	0
t017545	0	0	0	0	0	0	1
t017546	0	-2	0	0	0	0	2
t017547	0	0	0	1	0	0	0
t017548	0	0	0	1	2	2	1
t017549	2	0	0	0	0	0	0
t017550	1	0	0	0	0	0	0
t017551	1	0	0	0	0	0	2
t017552	0	0	0	1	0	0	0
t017553	-1	0	-1	1	0	0	0
t017554	1	0	1	0	1	0	0
t017555	1	0	0	1	0	0	0
t017556	1	0	1	0	0	0	1
t017557	0	0	1	0	0	0	0
t017558	0	1	1	0	0	0	0
t017559	1	0	0	1	1	0	0
t017560	0	0	0	0	0	0	0
t017561	0	0	1	0	0	0	0
t017562	1	0	2	1	0	0	0
t017563	0	0	0	0	0	0	1
t017564	0	0	0	0	0	0	0
t017565	0	0	0	0	0	0	0
t017566	0	2	0	0	0	0	0
t017567	0	0	0	0	0	0	1
t017568	0	-1	4	0	0	0	-1
t017569	1	0	1	0	0	0	2
t017570	1	0	0	0	-1	0	0
t017571	-1	0	0	0	0	1	1
t017572	-1	0	0	0	0	2	2
t017573	0	0	0	0	0	0	1
t017574	0	0	0	1	1	0	0
t017575	0	0	0	0	0	0	1
t017576	1	0	0	0	0	0	0
t017577	0	0	2	0	0	0	0
t017578	0	0	1	0	0	0	0
t017579	1	1	0	0	0	0	1
t017580	0	0	1	0	1	-1	2
t017581	0	0	0	0	0	0	1
t017582	0	0	1	0	0	-1	0
t017583	0	-2	0	0	0	0	0
t017584	0	-2	0	0	0	0	0
t017585	0	0	0	0	0	0	1
t017586	0	0	0	0	0	0	1
t017587	0	0	0	0	1	-1	0
t017588	1	0	0	0	0	0	0
t017589	0	0	-1	0	1	0	0
t017590	0	0	0	1	0	0	2
t017591	0	0	0	1	0	0	2
t017592	0	1	0	1	0	0	1
t017593	1	0	0	0	0	0	0
t017594	1	0	0	2	1	0	0
t017595	0	0	0	1	0	0	0
t017596	0	0	0	1	0	0	2
t017597	0	0	0	1	0	0	2
t017598	0	2	0	0	0	0	0
t017599	0	0	0	0	0	0	-1
t017600	0	0	2	-1	0	0	1
t017601	0	0	0	0	0	0	1
t017602	1	0	2	0	0	0	2
t017603	0	0	0	0	1	0	1
t017604	0	0	0	1	0	0	1
t017605	0	1	1	2	0	0	0
t017606	7	0	0	0	0	0	0
t017607	7	0	0	0	0	0	0
t017608	2	0	0	0	0	0	0
t017609	0	0	0	0	0	0	1
t017610	0	0	0	0	0	0	1
t017611	0	0	0	0	0	0	0
t017612	0	0	2	0	1	0	0
t017613	1	0	0	0	0	0	0
t017614	0	0	0	1	0	0	1
t017615	0	0	0	0	0	-1	2
t017616	0	0	0	0	0	0	2
t017617	0	0	0	0	0	0	0
t017618	0	0	0	1	1	-1	1
t017619	0	0	0	3	0	0	0
t017620	0	0	0	3	0	0	0
t017621	1	0	0	0	0	0	0
t017622	1	0	1	0	0	0	0
t017623	0	0	0	-1	0	0	1
t017624	0	-1	0	2	0	0	0
t017625	0	0	0	0	1	0	0
t017626	0	0	1	1	1	-1	1
t017627	0	-1	2	0	1	0	1
t017628	0	0	0	0	0	0	0
t017629	-1	-2	0	0	0	0	0
t017630	0	0	0	0	1	0	1
t017631	1	1	1	0	0	0	1
t017632	0	-1	2	1	0	0	0
t017633	0	1	0	0	0	0	2
t017634	0	0	2	0	0	0	0
t017635	0	0	0	1	4	0	0
t017636	0	0	0	3	1	0	1
t017637	0	0	0	0	0	0	1
t017638	1	0	0	0	1	0	0
t017639	1	0	0	0	1	0	0
t017640	0	0	1	0	0	0	0
t017641	2	0	1	0	0	0	0
t017642	0	0	0	0	0	1	0
t017643	0	1	0	0	0	0	1
t017644	-1	1	0	0	0	0	1
t017645	0	0	0	1	2	0	1
t017646	0	0	2	0	1	0	0
t017647	1	0	3	1	0	0	0
t017648	-1	0	0	1	1	-1	0
t017649	0	0	0	0	0	0	1
t017650	0	0	0	0	1	0	1
t017651	0	0	0	0	1	0	0
t017652	-1	0	1	0	0	0	1
t017653	-1	0	1	0	0	0	1
t017654	0	0	0	0	0	0	0
t017655	0	0	0	0	0	0	0
t017656	0	0	2	0	1	0	0
t017657	0	0	0	0	0	1	0
t017658	-1	0	0	2	0	0	1
t017659	0	0	1	1	0	0	0
t017660	0	0	1	1	0	0	0
t017661	0	0	0	0	0	0	0
t017663	0	0	0	0	0	0	0
t017664	0	0	0	0	-1	0	1
t017665	0	0	0	0	-1	0	1
t017666	0	0	0	1	0	0	2
t017667	0	0	0	0	0	0	0
t017668	0	0	1	1	1	0	0
t017669	0	0	1	0	0	0	0
t017670	0	0	1	0	0	0	0
t017671	-1	0	0	6	0	0	0
t017672	-1	0	0	7	0	0	0
t017673	0	0	2	0	0	0	2
t017674	0	0	1	0	1	0	0
t017675	3	0	0	0	0	0	0
t017676	0	-1	-4	1	0	0	1
t017677	0	0	3	-1	0	0	1
t017678	0	0	0	1	0	0	1
t017679	0	0	0	0	1	0	0
t017680	1	0	1	0	0	0	0
t017681	0	0	0	0	0	0	6
t017682	0	0	0	0	1	0	0
t017683	0	0	2	0	0	0	0
t017684	0	0	0	0	0	0	0
t017685	0	0	0	0	0	0	0
t017686	2	0	0	0	0	0	0
t017687	0	0	0	1	0	1	0
t017688	1	0	1	0	1	0	0
t017689	0	0	0	0	1	0	0
t017690	0	-1	0	0	0	0	0
t017691	0	0	0	0	1	0	0
t017692	0	0	2	0	1	0	0
t017693	2	0	1	0	1	0	1
t017694	2	0	1	0	1	0	1
t017695	2	0	0	0	0	0	0
t017696	0	0	1	0	0	0	0
t017697	0	0	0	0	0	0	0
t017698	0	0	0	0	1	0	0
t017699	0	1	1	1	1	0	1
t017700	0	0	1	1	0	0	0
t017701	0	0	0	0	1	0	0
t017702	0	0	0	0	0	0	1
t017703	0	0	0	0	-1	0	1
t017704	0	-1	1	1	0	0	0
t017705	0	0	0	0	0	0	1
t017706	0	-1	0	0	0	0	1
t017707	0	0	0	0	1	0	0
t017708	0	0	0	0	0	0	0
t017709	1	0	0	0	0	0	0
t017710	-1	0	1	0	0	0	0
t017711	-1	0	1	0	0	0	0
t017712	0	0	0	0	0	0	0
t017713	0	0	0	0	0	0	2
t017714	2	0	1	1	0	-1	0
t017715	1	0	0	0	0	1	0
t017716	3	0	0	0	1	0	1
t017717	0	0	0	0	0	0	2
t017718	-1	-2	1	0	0	0	0
t017719	-1	-2	1	0	0	0	0
t017720	0	-1	0	1	0	0	0
t017721	0	0	0	0	0	1	1
t017722	0	0	0	2	0	0	0
t017723	0	0	0	3	0	0	2
t017724	0	0	0	0	0	1	3
t017726	0	0	0	0	2	1	0
t017727	0	0	0	0	2	1	0
t017728	3	0	0	0	0	0	0
t017729	1	0	0	0	0	-1	0
t017730	0	0	3	-1	0	0	0
t017731	0	0	0	1	0	0	0
t017732	0	0	0	0	1	0	1
t017733	0	0	0	0	0	0	0
t017734	0	0	0	0	0	0	0
t017735	3	0	0	0	0	0	0
t017736	0	0	0	0	3	0	1
t017737	1	0	0	1	1	0	0
t017738	1	0	0	1	1	0	0
t017739	0	0	0	0	0	0	3
t017740	0	0	0	0	0	1	0
t017741	1	0	1	1	0	0	1
t017742	-1	0	0	1	0	0	0
t017743	-1	0	1	5	0	0	0
t017744	0	0	0	5	0	0	0
t017745	0	0	0	0	-1	0	1
t017746	2	0	0	0	0	0	1
t017747	0	0	1	0	1	2	1
t017748	-1	0	0	0	1	0	2
t017749	-1	0	0	2	0	1	1
t017750	-1	0	0	0	0	0	2
t017751	-1	1	0	1	0	0	1
t017752	0	0	4	0	0	0	0
t017753	0	0	0	1	0	0	1
t017754	0	0	0	1	0	0	1
t017756	1	0	0	1	1	0	0
t017757	0	0	-1	1	0	-1	0
t017758	0	0	-1	1	0	-1	0
t017759	0	0	0	0	1	0	1
t017760	2	0	1	0	0	0	0
t017761	2	0	1	0	0	0	0
t017762	-1	0	1	0	0	0	2
t017763	0	0	0	1	0	0	0
t017764	1	0	0	0	0	0	2
t017765	0	0	0	0	0	1	1
t017766	0	-1	0	0	0	-1	0
t017767	1	0	0	4	0	0	1
t017768	0	0	1	0	0	0	0
t017769	0	0	0	0	1	0	2
t017770	0	0	1	1	0	-1	0
t017771	0	0	0	0	0	1	1
t017772	0	0	-1	1	0	0	0
t017773	0	0	0	1	1	0	0
t017774	0	0	0	0	0	0	1
t017775	0	0	0	1	0	-1	0
t017776	0	0	0	0	1	0	0
t017777	0	0	0	0	1	-1	0
t017778	3	-1	0	0	0	0	0
t017779	0	0	0	0	0	0	0
t017780	1	0	2	0	0	0	0
t017781	0	0	0	1	0	0	0
t017782	0	0	1	0	0	0	1
t017783	1	0	2	1	0	0	0
t017784	0	-1	0	1	1	0	0
t017785	0	0	0	0	1	2	0
t017786	-1	0	1	0	0	0	2
t017787	0	0	0	1	0	0	0
t017788	0	0	1	0	0	1	0
t017789	0	0	0	0	-1	1	0
t017790	0	0	0	0	0	0	2
t017791	0	0	0	0	0	0	0
t017792	0	0	0	0	0	0	2
t017793	1	0	1	0	0	0	0
t017794	0	0	0	0	0	0	2
t017795	0	0	2	0	1	0	0
t017796	2	0	1	0	0	0	0
t017797	-1	0	0	0	2	1	0
t017798	0	0	0	1	0	0	0
t017799	0	0	0	0	0	0	0
t017800	-2	0	0	0	0	0	0
t017801	0	0	0	0	0	1	1
t017802	1	0	0	0	0	0	0
t017803	0	0	0	1	0	0	0
t017804	0	0	0	0	0	1	0
t017805	0	0	1	1	1	0	0
t017806	0	0	1	0	1	0	1
t017807	0	-1	1	1	0	1	0
t017808	0	1	0	0	0	0	0
t017809	0	1	0	1	0	0	0
t017810	0	-3	0	0	1	0	0
t017811	0	0	2	0	1	0	1
t017812	0	0	0	0	0	0	1
t017813	0	0	0	0	0	0	0
t017814	-1	0	0	1	2	0	2
t017815	1	0	0	0	0	0	1
t017816	0	0	0	0	0	0	2
t017817	1	0	0	0	0	0	0
t017818	0	0	1	1	0	0	0
t017819	1	0	0	0	0	0	0
t017820	0	0	2	0	0	0	0
t017821	0	0	2	0	0	0	0
t017822	1	0	0	0	-1	0	1
t017824	0	0	1	2	0	0	0
t017825	0	0	1	2	0	0	0
t017826	0	0	0	0	3	0	0
t017827	0	0	0	0	0	0	0
t017828	0	0	0	1	1	0	0
t017829	0	0	0	0	0	0	1
t017830	0	0	0	1	0	0	1
t017831	0	0	0	0	0	0	0
t017832	0	0	0	0	0	0	0
t017833	0	0	0	5	0	0	0
t017834	1	0	0	0	0	0	3
t017835	0	0	0	1	0	0	0
t017836	0	0	0	1	0	0	0
t017837	1	0	1	1	1	0	0
t017838	1	0	0	0	0	0	0
t017839	0	0	0	0	0	0	2
t017840	0	0	0	1	0	0	0
t017841	0	0	-1	0	0	0	2
t017842	0	0	0	0	0	0	1
t017843	-1	-1	0	1	0	0	1
t017844	1	0	1	0	1	0	0
t017845	1	0	1	0	1	0	0
t017846	0	0	0	0	0	0	0
t017847	1	0	0	0	0	1	0
t017848	0	-1	2	0	3	0	1
t017849	0	0	0	0	0	0	1
t017850	0	0	1	0	-1	0	0
t017851	0	0	1	0	0	0	0
t017852	-1	0	1	0	0	0	2
t017853	0	0	2	0	0	0	0
t017854	0	0	3	0	0	1	0
t017855	2	0	0	0	0	0	1
t017856	0	0	4	0	0	0	0
t017857	0	0	4	0	1	0	0
t017858	1	0	2	0	0	0	1
t017859	0	0	0	0	0	0	0
t017860	0	0	0	0	0	0	1
t017861	1	0	1	0	0	0	0
t017862	0	0	0	0	0	0	0
t017863	0	0	0	0	1	1	1
t017864	0	1	0	0	1	0	0
t017865	0	0	0	-1	1	1	0
t017866	0	0	0	-1	1	1	0
t017867	0	0	1	1	0	0	2
t017868	-1	0	0	1	2	0	1
t017869	0	0	0	0	1	-1	1
t017870	0	0	-1	1	0	0	1
t017871	0	0	0	0	0	0	0
t017872	0	0	0	1	1	0	0
t017873	0	0	1	0	1	0	1
t017874	0	0	0	0	1	0	1
t017875	0	0	2	0	1	0	0
t017876	0	0	0	0	0	0	2
t017877	0	0	1	0	0	0	2
t017878	0	0	0	0	0	0	0
t017879	-2	0	0	0	3	1	0
t017880	2	-1	1	0	0	0	1
t017881	0	0	1	0	0	0	0
t017882	0	0	0	0	4	0	0
t017883	1	0	0	0	0	-1	0
t017884	0	0	0	0	0	0	0
t017885	0	0	0	0	0	0	0
t017886	0	0	0	0	0	0	1
t017887	1	-2	1	0	0	2	0
t017888	1	0	1	0	-1	0	0
t017889	1	0	1	0	-1	0	0
t017890	0	0	0	0	0	0	1
t017891	2	0	0	0	0	0	0
t017892	0	0	0	0	0	0	0
t017893	1	0	0	0	0	0	0
t017894	1	0	0	0	0	0	1
t017895	0	0	0	0	1	0	0
t017896	0	1	1	0	-2	0	0
t017897	2	0	1	0	0	0	1
t017898	1	0	0	0	0	0	0
t017899	1	0	1	1	0	0	1
t017900	1	0	1	0	-1	0	0
t017901	0	0	1	0	1	0	0
t017902	0	0	2	0	1	0	1
t017903	-1	0	0	1	1	1	0
t017904	-1	0	0	1	2	1	0
t017905	0	0	0	0	0	0	0
t017906	-1	0	-1	0	0	0	1
t017907	1	-1	0	0	0	0	0
t017908	0	0	0	0	1	-1	1
t017909	1	0	1	0	-1	0	0
t017910	0	0	0	0	1	0	0
t017911	0	0	0	0	0	0	0
t017912	0	0	0	0	3	2	1
t017913	0	0	0	1	1	0	0
t017914	0	0	1	0	0	0	0
t017915	1	0	0	0	1	0	1
t017916	0	0	0	0	0	-1	0
t017917	1	0	0	0	0	0	3
t017918	0	0	0	0	0	0	0
t017919	0	0	0	0	0	0	0
t017920	0	0	2	0	1	0	2
t017921	0	0	0	0	0	0	3
t017922	0	0	0	0	0	0	3
t017923	1	-1	1	0	0	0	2
t017924	-1	1	0	1	0	0	1
t017925	0	0	2	0	1	0	0
t017926	0	0	1	2	2	0	1
t017927	0	0	0	0	0	0	1
t017928	-1	0	0	1	1	0	4
t017929	-2	0	1	1	-1	0	0
t017930	0	0	0	0	0	0	1
t017931	0	0	1	0	0	0	0
t017932	0	0	0	0	0	0	0
t017933	1	0	0	0	0	0	0
t017934	0	-2	1	-1	0	0	0
t017935	-1	0	0	0	0	0	1
t017936	-1	0	0	0	0	0	1
t017937	0	0	0	1	0	0	0
t017938	0	0	0	1	0	0	0
t017939	0	0	0	1	0	-1	0
t017940	0	0	1	0	1	0	0
t017941	0	0	0	0	0	2	0
t017942	0	0	0	1	0	0	0
t017943	1	0	0	1	0	0	0
t017944	1	0	0	0	1	0	0
t017945	1	0	-1	0	0	0	0
t017946	1	0	-1	0	0	0	0
t017947	3	0	1	0	0	0	0
t017948	0	0	0	0	0	1	1
t017949	0	0	-1	0	0	0	1
t017950	1	0	0	0	0	0	2
t017951	1	0	0	0	0	0	2
t017952	0	0	1	0	0	0	1
t017953	0	0	2	1	2	1	0
t017954	0	0	2	1	3	1	0
t017955	2	0	0	0	-1	0	0
t017956	0	0	1	0	2	0	1
t017957	0	0	0	0	0	0	0
t017958	3	0	0	0	0	0	1
t017959	0	0	0	1	1	0	0
t017960	1	0	0	0	0	0	0
t017961	0	0	0	1	0	0	0
t017962	1	0	1	0	0	0	0
t017963	1	0	0	0	0	0	0
t017964	0	0	1	0	0	0	1
t017965	0	0	0	0	0	0	0
t017966	0	0	0	0	0	0	0
t017967	-1	0	0	0	2	1	1
t017968	0	2	1	0	0	0	0
t017969	1	0	0	0	0	0	1
t017970	0	0	0	0	0	0	1
t017971	0	0	0	0	1	0	0
t017972	5	0	0	1	0	-1	0
t017973	1	0	1	0	1	0	0
t017974	0	0	0	0	0	0	0
t017975	0	0	2	0	0	0	0
t017976	0	0	0	0	0	0	1
t017977	2	0	0	0	0	0	0
t017978	0	0	0	0	0	0	0
t017979	0	0	0	0	0	0	0
t017980	0	0	1	0	1	0	1
t017981	1	0	1	0	0	0	0
t017982	0	0	0	0	0	0	1
t017983	2	0	0	0	0	0	1
t017984	3	0	1	0	0	0	0
t017985	1	0	0	0	0	0	0
t017986	0	0	0	0	0	0	0
t017987	0	0	0	0	0	0	0
t017988	-1	0	0	0	-1	2	0
t017989	-1	0	0	0	-1	2	0
t017990	0	0	1	0	0	0	0
t017991	1	-1	1	0	0	0	0
t017992	0	0	0	0	0	0	2
t017993	0	0	0	0	0	0	1
t017994	2	0	0	0	0	0	0
t017995	0	0	0	0	0	1	0
t017996	-1	0	0	0	0	0	1
t017997	-1	0	0	0	0	0	1
t017998	0	0	0	0	-1	0	1
t017999	1	1	0	0	-1	0	1
t018000	1	0	0	0	0	0	0
t018001	0	0	0	0	0	0	0
t018002	0	0	0	0	0	0	0
t018003	0	0	2	0	0	0	0
t018004	0	0	0	1	0	0	0
t018005	0	0	0	0	0	0	1
t018006	0	-2	0	0	0	0	0
t018007	1	0	0	0	0	-1	2
t018008	0	0	0	0	0	0	0
t018009	0	0	2	-1	0	0	1
t018010	0	-1	1	0	0	0	0
t018011	0	0	-1	1	0	1	1
t018012	0	0	-2	1	2	0	1
t018013	-1	0	0	2	1	0	0
t018014	0	0	0	0	1	0	1
t018015	0	0	1	0	-1	0	0
t018016	0	0	0	0	0	0	0
t018017	1	0	0	0	1	0	0
t018018	-1	1	0	1	0	0	-1
t018019	0	0	0	0	0	0	1
t018020	0	0	0	0	0	0	1
t018021	0	0	0	0	0	0	0
t018022	0	1	2	0	0	0	0
t018023	-1	-1	1	1	0	-1	1
t018024	0	0	1	1	0	1	1
t018025	0	0	0	0	0	0	0
t018026	0	2	-1	0	0	0	1
t018027	1	0	-1	0	1	0	0
t018028	0	0	0	1	0	0	1
t018029	0	0	0	0	0	1	0
t018030	0	0	0	0	0	1	0
t018031	0	2	0	0	0	0	2
t018032	0	0	0	1	1	0	0
t018033	0	0	1	0	0	-2	0
t018034	0	0	2	0	0	-1	0
t018035	-1	0	1	0	-1	0	1
t018036	0	0	0	1	0	-1	0
t018037	2	1	1	0	1	0	0
t018039	1	0	1	-1	0	0	0
t018040	2	0	0	0	0	0	0
t018041	1	0	1	0	0	0	0
t018042	0	0	0	0	0	0	0
t018043	0	0	1	0	0	0	0
t018044	0	0	1	0	0	0	0
t018045	2	0	0	0	0	0	0
t018046	0	0	0	0	0	0	0
t018047	0	0	0	0	0	0	1
t018048	0	0	0	0	0	0	1
t018049	1	0	0	0	0	0	1
t018050	0	0	0	0	0	0	0
t018051	0	0	0	1	0	0	0
t018052	0	0	2	0	0	0	0
t018053	1	0	0	0	0	0	0
t018054	1	0	0	0	0	0	0
t018055	0	0	0	0	0	0	0
t018056	1	0	0	0	0	0	1
t018057	0	0	0	0	0	0	2
t018058	0	-1	1	0	1	0	1
t018059	1	0	0	0	0	0	1
t018060	0	0	0	1	0	0	1
t018061	0	0	0	0	3	1	0
t018062	1	-2	0	1	2	0	0
t018063	0	0	0	0	0	0	0
t018064	0	0	1	0	0	0	1
t018065	0	0	1	0	0	0	0
t018066	0	0	2	-1	0	0	0
t018067	0	0	0	0	0	0	2
t018068	0	0	0	0	0	0	0
t018069	2	0	0	0	0	-1	1
t018070	1	0	0	0	1	0	2
t018072	0	0	0	0	0	0	0
t018073	0	0	0	0	0	0	0
t018074	-1	0	0	0	0	0	0
t018075	4	0	0	1	0	0	0
t018076	0	0	0	0	0	0	0
t018077	0	0	0	0	1	0	1
t018078	0	0	0	0	0	0	1
t018079	0	0	0	0	1	-1	0
t018080	1	0	0	1	0	0	0
